CLASS,type,PlotID,longitude,latitude,Year,h,v,Coast,row,col,rowResize,colResize
7,Herbaceous,965,-97.4791,26.4173,2016,16,19,East,3003,563,91,17
5,Open water,966,-97.409,26.4186,2016,16,19,East,3002,798,91,24
7,Herbaceous,982,-97.4654,26.4283,2016,16,19,East,2963,609,89,19
7,Herbaceous,985,-97.4418,26.4311,2016,16,19,East,2954,689,89,21
7,Herbaceous,990,-97.5017,26.4338,2016,16,19,East,2941,488,89,15
5,Open water,994,-97.4797,26.4366,2016,16,19,East,2932,562,88,17
7,Herbaceous,996,-97.4436,26.4382,2016,16,19,East,2928,683,88,21
7,Herbaceous,998,-97.4606,26.4401,2016,16,19,East,2920,626,88,19
7,Herbaceous,1002,-97.2377,26.4457,2016,16,19,East,2910,1373,88,42
5,Open water,1004,-97.3827,26.4445,2016,16,19,East,2908,887,88,27
5,Open water,1006,-97.4538,26.4484,2016,16,19,East,2890,649,87,20
7,Herbaceous,1007,-97.4859,26.448,2016,16,19,East,2890,542,87,17
5,Open water,1009,-97.4047,26.4497,2016,16,19,East,2888,814,87,25
5,Open water,1017,-97.4701,26.4546,2016,16,19,East,2867,595,86,18
5,Open water,1032,-97.4674,26.4641,2016,16,19,East,2832,605,85,19
9,Developed-Barren,1045,-97.2608,26.4791,2016,16,19,East,2787,1297,84,39
7,Herbaceous,1063,-97.4483,26.4869,2016,16,19,East,2749,670,83,21
7,Herbaceous,1066,-97.45,26.4875,2016,16,19,East,2747,664,83,20
5,Open water,1067,-97.4669,26.4877,2016,16,19,East,2746,608,83,19
5,Open water,1076,-97.4613,26.4907,2016,16,19,East,2735,627,83,19
7,Herbaceous,1078,-97.4939,26.4911,2016,16,19,East,2732,518,82,16
7,Herbaceous,1086,-97.4975,26.4974,2016,16,19,East,2708,506,82,16
5,Open water,1087,-97.4647,26.498,2016,16,19,East,2708,616,82,19
5,Open water,1092,-97.4466,26.501,2016,16,19,East,2698,676,81,21
5,Open water,1094,-97.4625,26.5033,2016,16,19,East,2689,623,81,19
5,Open water,1096,-97.4532,26.5043,2016,16,19,East,2685,655,81,20
7,Herbaceous,1101,-97.4572,26.5084,2016,16,19,East,2670,641,81,20
7,Herbaceous,1107,-97.2603,26.5144,2016,16,19,East,2658,1301,80,40
5,Open water,1110,-97.4415,26.5148,2016,16,19,East,2647,694,80,21
5,Open water,1112,-97.4412,26.5155,2016,16,19,East,2645,695,80,21
7,Herbaceous,1120,-97.27,26.5263,2016,16,19,East,2614,1269,79,39
7,Herbaceous,1126,-97.2671,26.5326,2016,16,19,East,2591,1279,78,39
9,Developed-Barren,1154,-97.275,26.5467,2016,16,19,East,2539,1253,77,38
7,Herbaceous,1162,-97.4766,26.5485,2016,16,19,East,2522,579,76,18
7,Herbaceous,1171,-97.2849,26.5569,2016,16,19,East,2501,1221,76,37
7,Herbaceous,1178,-97.4795,26.5604,2016,16,19,East,2478,570,75,18
5,Open water,1201,-97.4506,26.57,2016,16,19,East,2445,667,74,20
9,Developed-Barren,1203,-97.5041,26.5696,2016,16,19,East,2443,488,74,15
5,Open water,1212,-97.454,26.5719,2016,16,19,East,2438,656,74,20
5,Open water,1213,-97.4529,26.5726,2016,16,19,East,2435,659,74,20
7,Herbaceous,1228,-97.5069,26.5779,2016,16,19,East,2413,479,73,15
7,Herbaceous,1229,-97.4933,26.5784,2016,16,19,East,2412,525,73,16
9,Developed-Barren,1231,-97.5123,26.5781,2016,16,19,East,2412,461,73,14
5,Open water,1240,-97.4314,26.5842,2016,16,19,East,2394,732,72,22
9,Developed-Barren,1323,-97.3208,26.6275,2016,16,19,East,2240,1104,68,34
9,Developed-Barren,1362,-97.3082,26.6454,2016,16,19,East,2175,1147,66,35
7,Herbaceous,1384,-97.3333,26.6617,2016,16,19,East,2114,1064,64,32
7,Herbaceous,1387,-97.3183,26.6637,2016,16,19,East,2108,1114,64,34
9,Developed-Barren,1475,-97.3319,26.7187,2016,16,19,East,1905,1072,58,33
9,Developed-Barren,1484,-97.3589,26.7206,2016,16,19,East,1897,982,57,30
9,Developed-Barren,1488,-97.3664,26.7215,2016,16,19,East,1893,957,57,29
9,Developed-Barren,1526,-97.3352,26.7384,2016,16,19,East,1833,1062,55,32
7,Herbaceous,1530,-97.3387,26.7423,2016,16,19,East,1818,1050,55,32
9,Developed-Barren,1531,-97.3368,26.7429,2016,16,19,East,1816,1057,55,32
7,Herbaceous,1540,-97.3382,26.7497,2016,16,19,East,1791,1052,54,32
7,Herbaceous,1579,-97.3474,26.7742,2016,16,19,East,1701,1023,52,31
7,Herbaceous,1584,-97.3672,26.7791,2016,16,19,East,1682,957,51,29
9,Developed-Barren,1590,-97.4077,26.7881,2016,16,19,East,1647,822,50,25
7,Herbaceous,1600,-97.3515,26.8043,2016,16,19,East,1590,1011,48,31
9,Developed-Barren,1602,-97.4011,26.8062,2016,16,19,East,1581,845,48,26
9,Developed-Barren,1610,-97.4007,26.8169,2016,16,19,East,1542,847,47,26
7,Herbaceous,1611,-97.4184,26.8173,2016,16,19,East,1540,788,47,24
7,Herbaceous,1617,-97.4232,26.8213,2016,16,19,East,1525,772,46,24
7,Herbaceous,1627,-97.4386,26.8298,2016,16,19,East,1493,721,45,22
6,Woody,1634,-97.6333,26.8304,2016,16,19,East,1480,72,45,3
6,Woody,1637,-97.6375,26.8311,2016,16,19,East,1477,58,45,2
6,Woody,1640,-97.6406,26.8316,2016,16,19,East,1475,48,45,2
6,Woody,1641,-97.6432,26.8318,2016,16,19,East,1474,39,45,2
7,Herbaceous,1672,-97.4606,26.8605,2016,16,19,East,1379,650,42,20
7,Herbaceous,1675,-97.471,26.8614,2016,16,19,East,1375,615,42,19
7,Herbaceous,1681,-97.4995,26.8658,2016,16,19,East,1357,520,41,16
7,Herbaceous,1683,-97.4598,26.8668,2016,16,19,East,1356,653,41,20
7,Herbaceous,1692,-97.4123,26.8727,2016,16,19,East,1337,812,41,25
7,Herbaceous,1693,-97.497,26.8719,2016,16,19,East,1335,529,41,16
7,Herbaceous,1695,-97.4154,26.8743,2016,16,19,East,1331,801,40,25
7,Herbaceous,1699,-97.474,26.8754,2016,16,19,East,1324,606,40,19
7,Herbaceous,1701,-97.5144,26.8753,2016,16,19,East,1322,471,40,15
7,Herbaceous,1703,-97.5205,26.8757,2016,16,19,East,1320,451,40,14
7,Herbaceous,1704,-97.4951,26.8764,2016,16,19,East,1319,536,40,17
7,Herbaceous,1711,-97.5194,26.8789,2016,16,19,East,1308,455,40,14
7,Herbaceous,1714,-97.4589,26.8811,2016,16,19,East,1303,657,40,20
7,Herbaceous,1715,-97.3816,26.8821,2016,16,19,East,1304,914,40,28
7,Herbaceous,1720,-97.4726,26.8822,2016,16,19,East,1299,611,39,19
7,Herbaceous,1722,-97.5009,26.8829,2016,16,19,East,1295,517,39,16
7,Herbaceous,1724,-97.4589,26.8837,2016,16,19,East,1294,657,39,20
7,Herbaceous,1725,-97.471,26.8845,2016,16,19,East,1290,617,39,19
7,Herbaceous,1735,-97.4727,26.8889,2016,16,19,East,1274,611,39,19
5,Open water,1738,-97.3408,26.8914,2016,16,19,East,1271,1051,39,32
7,Herbaceous,1745,-97.5758,26.8932,2016,16,19,East,1253,268,38,9
7,Herbaceous,1746,-97.5796,26.8951,2016,16,19,East,1246,255,38,8
7,Herbaceous,1752,-97.587,26.8978,2016,16,19,East,1235,231,38,7
7,Herbaceous,1776,-97.4563,26.9076,2016,16,19,East,1206,667,37,20
7,Herbaceous,1788,-97.6151,26.9075,2016,16,19,East,1198,138,36,5
7,Herbaceous,1845,-97.4551,26.9222,2016,16,19,East,1153,672,35,21
7,Herbaceous,1852,-97.6164,26.9222,2016,16,19,East,1144,134,35,5
7,Herbaceous,1866,-97.4657,26.9309,2016,16,19,East,1120,637,34,20
7,Herbaceous,1869,-97.4736,26.9316,2016,16,19,East,1117,611,34,19
7,Herbaceous,1874,-97.467,26.9337,2016,16,19,East,1110,633,34,19
7,Herbaceous,1879,-97.4525,26.9375,2016,16,19,East,1097,681,33,21
7,Herbaceous,1881,-97.4795,26.9373,2016,16,19,East,1096,591,33,18
4,Tidal flats,1882,-97.5362,26.9373,2016,16,19,East,1093,402,33,13
7,Herbaceous,1884,-97.5707,26.9369,2016,16,19,East,1093,287,33,9
7,Herbaceous,1888,-97.5958,26.9383,2016,16,19,East,1086,204,33,7
7,Herbaceous,1889,-97.5624,26.9394,2016,16,19,East,1084,315,33,10
7,Herbaceous,1890,-97.4508,26.9414,2016,16,19,East,1083,687,33,21
7,Herbaceous,1893,-97.5943,26.9404,2016,16,19,East,1079,209,33,7
7,Herbaceous,1896,-97.4539,26.9428,2016,16,19,East,1077,677,33,21
7,Herbaceous,1908,-97.5808,26.9455,2016,16,19,East,1061,254,32,8
7,Herbaceous,1957,-97.4692,26.9734,2016,16,19,East,964,628,29,19
4,Tidal flats,1958,-97.4258,26.9746,2016,16,19,East,962,772,29,24
7,Herbaceous,1972,-97.5902,26.9786,2016,16,19,East,939,225,29,7
4,Tidal flats,1979,-97.4162,26.9831,2016,16,19,East,931,805,28,25
7,Herbaceous,1981,-97.4634,26.9826,2016,16,19,East,931,647,28,20
7,Herbaceous,1991,-97.4474,26.9875,2016,16,19,East,914,701,28,22
7,Herbaceous,2008,-97.5653,26.9928,2016,16,19,East,888,309,27,10
7,Herbaceous,2009,-97.5685,26.9928,2016,16,19,East,888,298,27,9
7,Herbaceous,2015,-97.4578,26.9976,2016,16,19,East,876,667,27,20
7,Herbaceous,2042,-97.4621,27.0094,2016,16,19,East,832,653,25,20
7,Herbaceous,2063,-97.5284,27.0161,2016,16,19,East,804,433,25,13
7,Herbaceous,2067,-97.4437,27.0182,2016,16,19,East,801,715,25,22
7,Herbaceous,2069,-97.3806,27.0205,2016,16,19,East,796,925,24,28
7,Herbaceous,2079,-97.4597,27.0241,2016,16,19,East,779,662,24,20
7,Herbaceous,2089,-97.5005,27.0282,2016,16,19,East,761,527,23,16
7,Herbaceous,2098,-97.4608,27.0318,2016,16,19,East,750,659,23,20
7,Herbaceous,2108,-97.3844,27.0356,2016,16,19,East,740,913,23,28
7,Herbaceous,2120,-97.4425,27.0429,2016,16,19,East,710,720,22,22
7,Herbaceous,2128,-97.4431,27.0478,2016,16,19,East,692,719,21,22
7,Herbaceous,2131,-97.4643,27.0491,2016,16,19,East,687,648,21,20
7,Herbaceous,2135,-97.5059,27.0507,2016,16,19,East,679,510,21,16
7,Herbaceous,2143,-97.3856,27.0571,2016,16,19,East,661,910,20,28
7,Herbaceous,2151,-97.3794,27.0675,2016,16,19,East,623,932,19,28
4,Tidal flats,2152,-97.448,27.0688,2016,16,19,East,615,703,19,22
7,Herbaceous,2169,-97.385,27.0802,2016,16,19,East,576,914,18,28
4,Tidal flats,2170,-97.4765,27.0801,2016,16,19,East,572,609,18,19
7,Herbaceous,2176,-97.6429,27.0814,2016,16,19,East,558,56,17,2
7,Herbaceous,2178,-97.3841,27.0861,2016,16,19,East,555,917,17,28
7,Herbaceous,2180,-97.3787,27.0867,2016,16,19,East,553,935,17,29
7,Herbaceous,2189,-97.6287,27.0903,2016,16,19,East,526,104,16,4
7,Herbaceous,2194,-97.6298,27.0938,2016,16,19,East,514,100,16,3
7,Herbaceous,2208,-97.5056,27.1088,2016,16,19,East,465,514,14,16
7,Herbaceous,2211,-97.5165,27.1096,2016,16,19,East,462,478,14,15
7,Herbaceous,2214,-97.5131,27.1133,2016,16,19,East,448,490,14,15
7,Herbaceous,2246,-97.4885,27.1228,2016,16,19,East,415,572,13,18
7,Herbaceous,2247,-97.4918,27.1228,2016,16,19,East,415,561,13,17
7,Herbaceous,2329,-97.5252,27.165,2016,16,19,East,258,452,8,14
7,Herbaceous,2340,-97.5047,27.1733,2016,16,19,East,229,521,7,16
7,Herbaceous,2358,-97.5257,27.1872,2016,16,19,East,176,452,6,14
5,Open water,2370,-97.4162,27.1963,2016,16,19,East,149,816,5,25
7,Herbaceous,2378,-97.5273,27.2058,2016,16,19,East,108,448,4,14
7,Herbaceous,2401,-97.5758,27.2325,2016,16,19,East,7,288,1,9
7,Herbaceous,2403,-97.5678,27.2334,2016,16,19,East,4,315,1,10
2,Mangrove,25772,-97.1886,25.9374,2010,16,19,East,4774,1514,144,46
2,Mangrove,25773,-97.1584,25.9421,1990,16,19,East,4758,1616,143,49
5,Open water,25775,-97.1486,25.9544,1990,16,19,East,4713,1650,142,50
7,Herbaceous,25776,-97.39,25.9532,1990,16,19,East,4707,837,142,26
9,Developed-Barren,25777,-97.3878,25.9543,1990,16,19,East,4703,844,142,26
5,Open water,25778,-97.1985,25.9581,1990,16,19,East,4697,1482,141,45
5,Open water,25779,-97.4178,25.9827,1990,16,19,East,4597,745,138,23
5,Open water,25780,-97.4127,25.9854,1990,16,19,East,4588,762,138,23
5,Open water,25781,-97.4244,25.9857,1990,16,19,East,4586,722,138,22
7,Herbaceous,25782,-97.3637,25.9895,1990,16,19,East,4575,927,138,28
4,Tidal flats,25783,-97.2126,25.9949,1990,16,19,East,4562,1436,137,44
7,Herbaceous,25784,-97.3883,26.0012,1990,16,19,East,4531,845,136,26
7,Herbaceous,25785,-97.4125,26.0074,1990,16,19,East,4507,764,136,23
4,Tidal flats,25786,-97.1856,26.0118,1990,16,19,East,4501,1528,136,46
6,Woody,25789,-97.4981,26.0355,1990,16,19,East,4400,477,132,15
6,Woody,25790,-97.3396,26.0431,1990,16,19,East,4380,1011,132,31
6,Woody,25791,-97.3437,26.0434,1990,16,19,East,4379,997,132,30
6,Woody,25792,-97.4929,26.0436,1990,16,19,East,4371,495,132,15
6,Woody,25793,-97.4826,26.0465,1990,16,19,East,4360,530,131,16
4,Tidal flats,25794,-97.2301,26.051,1990,16,19,East,4356,1380,131,42
6,Woody,25795,-97.3407,26.0497,1990,16,19,East,4356,1008,131,31
7,Herbaceous,25796,-97.4889,26.0528,1990,16,19,East,4337,509,131,16
5,Open water,25797,-97.2642,26.0623,1990,16,19,East,4313,1266,130,38
5,Open water,25798,-97.1726,26.0675,1990,16,19,East,4298,1574,129,48
9,Developed-Barren,25799,-97.2074,26.0684,1990,16,19,East,4293,1457,129,44
7,Herbaceous,25801,-97.3606,26.0695,1990,16,19,East,4282,942,129,29
7,Herbaceous,25802,-97.3564,26.0715,1990,16,19,East,4275,956,129,29
7,Herbaceous,25803,-97.3613,26.0716,1990,16,19,East,4275,940,129,29
9,Developed-Barren,25804,-97.2278,26.0742,1990,16,19,East,4271,1389,129,42
9,Developed-Barren,25805,-97.2017,26.0752,1990,16,19,East,4269,1477,129,45
5,Open water,25806,-97.327,26.0759,1990,16,19,East,4261,1055,128,32
4,Tidal flats,25807,-97.3525,26.0782,1990,16,19,East,4251,969,128,30
7,Herbaceous,25808,-97.3715,26.0827,1990,16,19,East,4234,906,127,28
7,Herbaceous,25809,-97.2878,26.0906,1990,16,19,East,4209,1188,127,36
7,Herbaceous,25810,-97.2985,26.0906,1990,16,19,East,4208,1152,127,35
7,Herbaceous,25811,-97.2929,26.0911,1990,16,19,East,4207,1171,127,36
5,Open water,25813,-97.3166,26.0959,1990,16,19,East,4188,1091,126,33
5,Open water,25814,-97.3143,26.096,1990,16,19,East,4188,1099,126,33
5,Open water,25815,-97.3085,26.0966,1990,16,19,East,4186,1118,126,34
8,Cultivated,25816,-97.4464,26.0963,1990,16,19,East,4180,655,126,20
7,Herbaceous,25817,-97.3661,26.0986,1990,16,19,East,4176,925,126,28
7,Herbaceous,25818,-97.3459,26.1,1990,16,19,East,4171,993,126,30
7,Herbaceous,25820,-97.3554,26.1067,1990,16,19,East,4146,961,125,29
9,Developed-Barren,25822,-97.1719,26.1163,1990,16,19,East,4120,1579,124,48
7,Herbaceous,25823,-97.3274,26.1168,1990,16,19,East,4111,1056,124,32
5,Open water,25826,-97.3229,26.1211,1990,16,19,East,4095,1071,123,33
5,Open water,25827,-97.3197,26.1217,1990,16,19,East,4093,1082,123,33
7,Herbaceous,25828,-97.3346,26.1226,1990,16,19,East,4089,1032,123,31
7,Herbaceous,25829,-97.3302,26.1254,1990,16,19,East,4079,1047,123,32
7,Herbaceous,25830,-97.3148,26.1258,1990,16,19,East,4078,1099,123,33
7,Herbaceous,25831,-97.3142,26.1319,1990,16,19,East,4056,1101,122,34
8,Cultivated,25832,-97.3831,26.1315,1990,16,19,East,4054,869,122,27
2,Mangrove,25833,-97.1769,26.1341,1990,16,19,East,4054,1563,122,47
2,Mangrove,25834,-97.1771,26.1352,1990,16,19,East,4050,1562,122,47
7,Herbaceous,25835,-97.463,26.1336,1990,16,19,East,4043,601,122,19
7,Herbaceous,25836,-97.3429,26.137,1990,16,19,East,4036,1005,122,31
7,Herbaceous,25837,-97.3489,26.1384,1990,16,19,East,4031,985,121,30
4,Tidal flats,25838,-97.1777,26.1423,1990,16,19,East,4024,1560,121,47
7,Herbaceous,25839,-97.4613,26.1391,1990,16,19,East,4023,607,121,19
7,Herbaceous,25840,-97.3024,26.1437,1990,16,19,East,4014,1141,121,35
8,Cultivated,25841,-97.4035,26.1423,1990,16,19,East,4014,801,121,25
8,Cultivated,25842,-97.4062,26.1426,1990,16,19,East,4013,792,121,24
5,Open water,25843,-97.1579,26.149,1990,16,19,East,4000,1627,120,49
8,Cultivated,25845,-97.354,26.155,1990,16,19,East,3970,968,120,30
8,Cultivated,25847,-97.3812,26.1644,1990,16,19,East,3934,877,119,27
5,Open water,25848,-97.4827,26.1641,1990,16,19,East,3930,536,118,17
5,Open water,25849,-97.4922,26.1656,1990,16,19,East,3924,504,118,16
8,Cultivated,25850,-97.3777,26.1702,1990,16,19,East,3913,890,118,27
5,Open water,25853,-97.4848,26.17,1990,16,19,East,3908,530,118,16
5,Open water,25854,-97.4772,26.1701,1990,16,19,East,3908,555,118,17
8,Cultivated,25855,-97.3811,26.172,1990,16,19,East,3906,878,118,27
5,Open water,25856,-97.5233,26.1703,1990,16,19,East,3905,400,118,12
7,Herbaceous,25858,-97.4194,26.1722,1990,16,19,East,3904,750,118,23
5,Open water,25859,-97.524,26.171,1990,16,19,East,3903,398,118,12
8,Cultivated,25861,-97.3731,26.1744,1990,16,19,East,3898,905,117,28
8,Cultivated,25862,-97.3683,26.1749,1990,16,19,East,3896,921,117,28
8,Cultivated,25863,-97.3773,26.175,1990,16,19,East,3895,891,117,27
8,Cultivated,25865,-97.4005,26.1759,1990,16,19,East,3891,813,117,25
8,Cultivated,25867,-97.3816,26.1799,1990,16,19,East,3877,877,117,27
8,Cultivated,25868,-97.3795,26.1813,1990,16,19,East,3872,884,117,27
9,Developed-Barren,25869,-97.1758,26.1848,1990,16,19,East,3869,1569,117,48
7,Herbaceous,25870,-97.1772,26.1866,1990,16,19,East,3862,1564,116,47
8,Cultivated,25871,-97.371,26.1862,1990,16,19,East,3855,913,116,28
7,Herbaceous,25872,-97.1787,26.1938,1990,16,19,East,3836,1559,116,47
7,Herbaceous,25875,-97.4064,26.1946,1990,16,19,East,3822,794,115,24
7,Herbaceous,25876,-97.4144,26.1949,1990,16,19,East,3821,768,115,24
7,Herbaceous,25881,-97.3082,26.1995,1990,16,19,East,3809,1125,115,34
8,Cultivated,25889,-97.3816,26.2023,1990,16,19,East,3795,878,114,27
7,Herbaceous,25891,-97.1814,26.2059,1990,16,19,East,3791,1551,114,47
7,Herbaceous,25933,-97.1827,26.2228,1990,16,19,East,3729,1547,112,47
4,Tidal flats,25945,-97.3306,26.2232,1990,16,19,East,3721,1051,112,32
5,Open water,25966,-97.3811,26.2272,1990,16,19,East,3704,881,112,27
6,Woody,25974,-97.3898,26.2284,1990,16,19,East,3699,852,111,26
5,Open water,25975,-97.3995,26.2284,1990,16,19,East,3699,819,111,25
6,Woody,25986,-97.3886,26.23,1990,16,19,East,3693,856,111,26
5,Open water,26011,-97.3708,26.2359,1990,16,19,East,3673,916,111,28
5,Open water,26017,-97.3951,26.237,1990,16,19,East,3668,835,111,26
9,Developed-Barren,26019,-97.1845,26.2404,1990,16,19,East,3665,1542,110,47
5,Open water,26032,-97.4105,26.2404,1990,16,19,East,3654,783,110,24
5,Open water,26038,-97.3806,26.2427,1990,16,19,East,3647,884,110,27
5,Open water,26039,-97.4112,26.2423,1990,16,19,East,3647,781,110,24
5,Open water,26043,-97.4011,26.2428,1990,16,19,East,3646,815,110,25
4,Tidal flats,26059,-97.3255,26.2471,1990,16,19,East,3634,1069,110,33
5,Open water,26066,-97.3707,26.2482,1990,16,19,East,3628,917,109,28
4,Tidal flats,26085,-97.3286,26.2519,1990,16,19,East,3616,1059,109,32
5,Open water,26089,-97.3963,26.2522,1990,16,19,East,3612,831,109,25
5,Open water,26109,-97.3915,26.256,1990,16,19,East,3598,848,108,26
4,Tidal flats,26117,-97.3231,26.2586,1990,16,19,East,3592,1078,108,33
7,Herbaceous,26118,-97.419,26.2574,1990,16,19,East,3592,756,108,23
5,Open water,26119,-97.3929,26.2581,1990,16,19,East,3590,843,108,26
7,Herbaceous,26122,-97.4212,26.259,1990,16,19,East,3586,748,108,23
7,Herbaceous,26124,-97.42,26.2593,1990,16,19,East,3585,752,108,23
4,Tidal flats,26127,-97.3185,26.2612,1990,16,19,East,3583,1093,108,33
7,Herbaceous,26131,-97.4193,26.2615,1990,16,19,East,3577,755,108,23
7,Herbaceous,26134,-97.411,26.263,1990,16,19,East,3572,783,108,24
4,Tidal flats,26143,-97.3342,26.2672,1990,16,19,East,3560,1041,107,32
7,Herbaceous,26145,-97.1913,26.2702,1990,16,19,East,3555,1521,107,46
7,Herbaceous,26148,-97.3733,26.2689,1990,16,19,East,3552,910,107,28
4,Tidal flats,26149,-97.3404,26.2698,1990,16,19,East,3550,1020,107,31
7,Herbaceous,26154,-97.1921,26.2741,1990,16,19,East,3541,1518,107,46
5,Open water,26155,-97.3779,26.2721,1990,16,19,East,3540,894,107,27
5,Open water,26157,-97.3784,26.2724,1990,16,19,East,3539,893,107,27
7,Herbaceous,26158,-97.3732,26.2725,1990,16,19,East,3539,910,107,28
7,Herbaceous,26162,-97.4049,26.2736,1990,16,19,East,3533,804,106,25
7,Herbaceous,26165,-97.3718,26.2757,1990,16,19,East,3527,915,106,28
5,Open water,26166,-97.378,26.2759,1990,16,19,East,3526,894,106,27
7,Herbaceous,26171,-97.1942,26.2807,1990,16,19,East,3517,1511,106,46
5,Open water,26173,-97.3892,26.2786,1990,16,19,East,3515,857,106,26
7,Herbaceous,26176,-97.4133,26.2794,1990,16,19,East,3511,776,106,24
5,Open water,26179,-97.3752,26.2805,1990,16,19,East,3509,904,106,28
5,Open water,26198,-97.3971,26.285,1990,16,19,East,3492,831,105,25
8,Cultivated,26201,-97.4469,26.2847,1990,16,19,East,3490,663,105,20
7,Herbaceous,26205,-97.1967,26.2885,1990,16,19,East,3488,1503,105,46
4,Tidal flats,26210,-97.3447,26.2881,1990,16,19,East,3483,1007,105,31
8,Cultivated,26215,-97.3631,26.2896,1990,16,19,East,3476,945,105,29
5,Open water,26219,-97.377,26.29,1990,16,19,East,3474,898,105,27
5,Open water,26220,-97.3952,26.2898,1990,16,19,East,3474,837,105,26
8,Cultivated,26224,-97.4522,26.2898,1990,16,19,East,3471,646,105,20
8,Cultivated,26227,-97.4466,26.2906,1990,16,19,East,3469,665,105,20
7,Herbaceous,26231,-97.3708,26.2923,1990,16,19,East,3466,919,104,28
5,Open water,26260,-97.3863,26.2975,1990,16,19,East,3446,867,104,27
7,Herbaceous,26263,-97.198,26.3014,1990,16,19,East,3441,1500,104,45
5,Open water,26267,-97.3824,26.3,1990,16,19,East,3437,881,104,27
5,Open water,26275,-97.3872,26.3017,1990,16,19,East,3431,865,103,26
7,Herbaceous,26282,-97.4012,26.3044,1990,16,19,East,3420,818,103,25
8,Cultivated,26283,-97.4539,26.3056,1990,16,19,East,3413,641,103,20
5,Open water,26286,-97.3865,26.3075,1990,16,19,East,3410,867,103,27
5,Open water,26292,-97.3856,26.3097,1990,16,19,East,3402,870,103,27
8,Cultivated,26301,-97.3627,26.3113,1990,16,19,East,3397,947,102,29
8,Cultivated,26302,-97.482,26.31,1990,16,19,East,3396,547,102,17
7,Herbaceous,26303,-97.4074,26.3113,1990,16,19,East,3395,797,102,24
8,Cultivated,26308,-97.4497,26.3113,1990,16,19,East,3393,655,102,20
5,Open water,26315,-97.3897,26.314,1990,16,19,East,3386,857,102,26
7,Herbaceous,26316,-97.4059,26.3139,1990,16,19,East,3385,803,102,25
4,Tidal flats,26319,-97.3496,26.3152,1990,16,19,East,3383,992,102,30
7,Herbaceous,26320,-97.4103,26.3147,1990,16,19,East,3382,788,102,24
7,Herbaceous,26323,-97.3834,26.3171,1990,16,19,East,3375,878,102,27
6,Woody,26326,-97.3625,26.3186,1990,16,19,East,3370,948,102,29
8,Cultivated,26329,-97.4982,26.3172,1990,16,19,East,3369,493,102,15
7,Herbaceous,26330,-97.3847,26.3189,1990,16,19,East,3368,874,102,27
5,Open water,26333,-97.3911,26.3194,1990,16,19,East,3366,853,101,26
7,Herbaceous,26334,-97.4171,26.3192,1990,16,19,East,3365,765,101,23
6,Woody,26335,-97.3741,26.3197,1990,16,19,East,3366,910,101,28
6,Woody,26337,-97.3642,26.3202,1990,16,19,East,3364,943,101,29
6,Woody,26339,-97.3729,26.3204,1990,16,19,East,3363,914,101,28
8,Cultivated,26342,-97.4349,26.3198,1990,16,19,East,3362,706,101,22
6,Woody,26344,-97.3486,26.3226,1990,16,19,East,3356,995,101,30
7,Herbaceous,26345,-97.3585,26.3226,1990,16,19,East,3356,962,101,29
5,Open water,26348,-97.3893,26.3226,1990,16,19,East,3354,859,101,26
7,Herbaceous,26350,-97.3622,26.3235,1990,16,19,East,3352,950,101,29
7,Herbaceous,26351,-97.3593,26.3239,1990,16,19,East,3351,959,101,29
5,Open water,26354,-97.388,26.3239,1990,16,19,East,3350,863,101,26
7,Herbaceous,26355,-97.3952,26.3239,1990,16,19,East,3349,839,101,26
